"ID","Source","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance(mi)","Description","Street","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature(F)","Wind_Chill(F)","Humidity(%)","Pressure(in)","Visibility(mi)","Wind_Direction","Wind_Speed(mph)","Precipitation(in)","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"A-7045576","Source1","1",2020-05-22 06:57:28,2020-05-22 07:42:28,33.46566,-81.9615,33.46566,-81.9615,0,"At Gwinnett Blvd/Laney Walker Blvd - Accident.","Walton Way","Augusta","Richmond","GA","30901-2438","US","US/Eastern","KDNL",2020-05-22 06:53:00,67,67,84,29.6,10,"CALM",0,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7073815","Source1","1",2020-06-08 21:27:45,2020-06-08 22:02:43,37.82262,-122.26136,37.82262,-122.26136,0,"At Harrison St - Accident. Hard shoulder blocked.","I-580 E","Oakland","Alameda","CA","94609","US","US/Pacific","KOAK",2020-06-08 21:53:00,63,63,60,30.18,10,"W",8,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"A-7031685","Source1","1",2020-05-15 18:11:15,2020-05-15 19:16:13,33.49483,-112.20323,33.49483,-112.20323,0,"At N 67th Ave - Accident.","N 67th Ave","Phoenix","Maricopa","AZ","85033-4028","US","US/Mountain","KGEU",2020-05-15 17:58:00,93,93,15,28.57,10,"SSW",9,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7183228","Source1","1",2020-04-17 14:01:58,2020-04-17 15:06:56,32.22088,-110.8124,32.22088,-110.8124,0,"At Harrison Rd - Accident.","E Broadway Blvd","Tucson","Pima","AZ","85710-4010","US","US/Mountain","KDMA",2020-04-17 13:58:00,80,80,11,27.13,10,"SSW",14,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7172382","Source1","1",2020-04-12 15:15:13,2020-04-12 16:15:13,33.53787,-112.2205,33.53787,-112.2205,0,"At N 75th Ave - Accident.","N 75th Ave","Glendale","Maricopa","AZ","85303","US","US/Mountain","KGEU",2020-04-12 14:58:00,72,72,39,28.77,10,"SW",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7178113","Source1","1",2020-04-15 05:59:29,2020-04-15 06:44:29,33.39612,-81.55653,33.39617,-81.55642,0.00699999999999999,"At SC-19/Main St S - Accident.","Mount Beulah Rd","Windsor","Aiken","SC","29856","US","US/Eastern","KAIK",2020-04-15 05:55:00,57,57,66,29.31,10,"NNW",7,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"A-7183276","Source1","1",2020-04-17 18:45:36,2020-04-17 19:30:36,33.53765,-112.2377,33.53765,-112.2377,0,"At W Glendale Ave - Accident.","N 83rd Ave","Glendale","Maricopa","AZ","85303","US","US/Mountain","KGEU",2020-04-17 18:58:00,81,81,12,28.62,10,"WSW",23,0,"Fair / Windy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7007333","Source1","1",2020-05-01 09:52:02,2020-05-01 10:07:02,37.74116,-121.58024,37.74116,-121.58024,0,"At I-205 - Accident. Left lane blocked.","I-580 E","Tracy","Alameda","CA","95377","US","US/Pacific","KLVK",2020-05-01 09:53:00,62,62,43,29.66,10,"VAR",5,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7156902","Source1","1",2020-04-05 18:28:14,2020-04-05 18:43:14,37.36371,-121.89819,37.36371,-121.89819,0,"At Old Bayshore Hwy - Accident.","N 10th St","San Jose","Santa Clara","CA","95112","US","US/Pacific","KSJC",2020-04-05 18:53:00,51,51,83,29.63,10,"CALM",0,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7016819","Source1","1",2020-05-08 18:32:29,2020-05-08 19:02:29,35.01117,-85.27175,35.0111,-85.27172,0.005,"At E 29th St/Bachman Tunl - Accident.","Westside Dr","Chattanooga","Hamilton","TN","37404-5534","US","US/Eastern","KCHA",2020-05-08 18:30:00,57,57,93,29.16,9,"SW",5,0.01,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7069033","Source1","1",2020-06-05 18:46:56,2020-06-05 19:01:56,45.48404,-122.99106,45.48404,-122.99106,0,"At SW Grabel Rd - Accident.","SW Hillsboro Hwy","Hillsboro","Washington","OR","97123-9258","US","US/Pacific","KHIO",2020-06-05 18:53:00,65,65,63,29.51,10,"ENE",5,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7120478","Source1","1",2020-03-18 17:58:09,2020-03-18 18:43:09,28.49448,-81.39692,28.49448,-81.39692,0,"At Americana Blvd - Accident.","W Holden Ave","Orlando","Orange","FL","32839","US","US/Eastern","KORL",2020-03-18 17:53:00,84,84,43,30.11,10,"E",13,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7031638","Source1","1",2020-05-15 12:34:00,2020-05-15 13:19:00,33.33465,-111.91118,33.33465,-111.91118,0,"At S Rural Rd - Accident.","E Warner Rd","Tempe","Maricopa","AZ","85284-4530","US","US/Mountain","KPHX",2020-05-15 12:51:00,87,87,17,28.65,10,"VAR",7,0,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7063315","Source1","1",2020-06-27 10:12:36,2020-06-27 11:17:34,39.75845,-105.0214,39.75845,-105.0214,0,"At US-287/CO-88/Federal Blvd - Accident.","W 29th Ave","Denver","Denver","CO","80211-3714","US","US/Mountain","KBJC",2020-06-27 09:47:00,81,81,26,24.38,10,"CALM",0,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7145715","Source1","1",2020-03-30 18:32:55,2020-03-30 19:37:53,33.26312,-111.7207,33.26312,-111.7207,0,"At S Higley Rd - Accident.","E Queen Creek Rd","Gilbert","Maricopa","AZ","85298","US","US/Mountain","KIWA",2020-03-30 18:50:00,73,73,19,28.62,10,"NW",8,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7164571","Source1","1",2020-04-08 13:30:22,2020-04-08 14:15:22,32.28683,-110.9951,32.28683,-110.9951,0,"At N Flowing Wells Rd - Accident.","N Flowing Wells Rd","Tucson","Pima","AZ","85705-2305","US","US/Mountain","KDMA",2020-04-08 13:44:00,81,81,21,27.15,10,"SSW",18,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7151229","Source1","1",2020-04-02 16:43:12,2020-04-02 16:58:12,28.54821,-81.62864,28.5466,-81.54714,4.948,"At SR-50/Exit 267 - Accident. Hard shoulder blocked.","Florida's Tpke S","Winter Garden","Orange","FL","34787","US","US/Eastern","KORL",2020-04-02 16:53:00,78,78,27,29.82,10,"VAR",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7009994","Source1","1",2020-05-03 11:46:03,2020-05-03 12:01:03,28.79629,-81.34562,28.75127,-81.36527,3.33,"Between SR-46/Exit 101 and Lake Mary Blvd/Exit 98 - Accident.","I-4 W","Sanford","Seminole","FL","32771","US","US/Eastern","KSFB",2020-05-03 11:53:00,81,81,35,30.09,10,"VAR",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7120296","Source1","1",2020-03-18 17:09:19,2020-03-18 17:24:19,37.51815,-77.44852,37.51815,-77.44852,0,"At US-1/US-301/Cowardin Ave/Jefferson Davis Hwy - Earlier accident.","Cowardin Ave","Richmond","Richmond City","VA","23224-2017","US","US/Eastern","KFCI",2020-03-18 16:56:00,58,58,53,30.12,10,"E",5,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7061481","Source1","1",2020-06-26 13:23:52,2020-06-26 14:08:52,32.29141,-110.95,32.29141,-110.95,0,"At N Campbell Ave - Accident.","N Via Entrada","Tucson","Pima","AZ","85718","US","US/Mountain","KDMA",2020-06-26 12:58:00,100,100,6,27.14,10,"WNW",7,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7007058","Source1","1",2020-05-01 16:09:25,2020-05-01 16:54:25,32.1393,-110.8408,32.1393,-110.8408,0,"At E Valencia Rd - Accident.","S Kolb Rd","Tucson","Pima","AZ","85756","US","US/Mountain","KTUS",2020-05-01 15:58:00,97,97,6,27.1,10,"WSW",13,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7019652","Source1","1",2020-05-09 14:06:59,2020-05-09 14:21:59,38.50924,-122.77288,38.50924,-122.77288,0,"At Airport Blvd - Accident. Right lane blocked.","Redwood Hwy N","Santa Rosa","Sonoma","CA","95403","US","US/Pacific","KSTS",2020-05-09 13:53:00,74,74,50,29.73,10,"SSE",9,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7145673","Source1","1",2020-03-30 13:36:37,2020-03-30 14:21:37,32.2664,-111.00731,32.2664,-111.00731,0,"At Prince Rd/Exit 254 - Accident.","Pearl Harbor Memorial Highway","Tucson","Pima","AZ","85705","US","US/Mountain","KDMA",2020-03-30 13:58:00,69,69,20,27.31,10,"N",12,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7126566","Source1","1",2020-03-20 14:51:56,2020-03-20 15:06:56,39.67491,-105.08138,39.67491,-105.08138,0,"At W Yale Ave - Accident.","Morrison Rd","Denver","Jefferson","CO","80227","US","US/Mountain","KAPA",2020-03-20 14:53:00,25,16,85,24.33,8,"NW",9,0,"Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7104184","Source1","1",2020-06-20 23:16:45,2020-06-20 23:31:45,38.56178,-121.6473,38.56178,-121.6473,0,"At Chiles Rd/County Road 32 - Accident.","I-80 E","Davis","Yolo","CA","95618","US","US/Pacific","KEDU",2020-06-20 23:20:00,63,63,77,29.8,10,"SE",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-6998957","Source1","1",2020-06-03 05:39:17,2020-06-03 06:24:17,40.72392,-111.98647,40.72392,-111.98647,0,"At W 3100 S/W 31st S - Accident. Hard shoulder blocked.","Bangerter Hwy","West Valley City","Salt Lake","UT","84120","US","US/Mountain","KU42",2020-06-03 05:54:00,68,68,39,25.77,10,"SE",5,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-7187416","Source1","1",2020-04-20 16:27:33,2020-04-20 17:12:33,32.33724,-111.0207,32.33724,-111.0207,0,"At N La Cholla Blvd - Accident.","N Mona Lisa Rd","Tucson","Pima","AZ","85741","US","US/Mountain","KDMA",2020-04-20 15:58:00,83,83,10,27.13,10,"WNW",10,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7187383","Source1","1",2020-04-20 11:21:34,2020-04-20 12:06:34,32.17787,-110.95631,32.17787,-110.95631,0,"At I-19-BL/S 6th Ave - Accident.","E Ajo Way","Tucson","Pima","AZ","85713","US","US/Mountain","KTUS",2020-04-20 10:58:00,74,74,16,27.19,10,"ESE",3,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7187417","Source1","1",2020-04-20 16:49:04,2020-04-20 17:44:03,32.33724,-111.0207,32.33724,-111.0207,0,"At N La Cholla Blvd - Accident.","N Mona Lisa Rd","Tucson","Pima","AZ","85741","US","US/Mountain","KDMA",2020-04-20 16:58:00,83,83,9,27.1,10,"NNW",8,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7058581","Source1","1",2020-06-25 14:23:04,2020-06-25 15:28:02,32.25062,-110.8754,32.25062,-110.8754,0,"At N Craycroft Rd - Accident.","E Grant Rd","Tucson","Pima","AZ","85712","US","US/Mountain","KDMA",2020-06-25 13:56:00,104,104,6,27.05,10,"W",8,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7122732","Source1","1",2020-03-19 07:34:19,2020-03-19 08:09:17,28.37145,-81.40438,28.38708,-81.40444,1.08,"Between Hunters Crk Blvd/Falcon Trace Blvd and Wetherbee Rd/Ginger Mill Blvd - Serious accident.","S Orange Blossom Trl","Orlando","Orange","FL","32837-6635","US","US/Eastern","KMCO",2020-03-19 07:53:00,66,66,90,30.17,10,"SSE",3,0,"Shallow Fog",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7127933","Source1","1",2020-03-21 18:39:05,2020-03-21 19:29:03,38.53123,-90.31306,38.53123,-90.31306,0,"At Reavis Barracks Rd/Exit 199 - Accident. Hard shoulder blocked.","I-55 N","Saint Louis","St. Louis County","MO","63125","US","US/Central","KCPS",2020-03-21 20:53:00,36,26,67,30.01,10,"ENE",16,0,"Fair",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7146938","Source1","1",2020-03-31 17:51:00,2020-03-31 18:25:58,37.569,-77.47877,37.58152,-77.47361,0.91,"Between Monument Ave and Laburnum Ave - Earlier accident.","I-195 N","Richmond","Richmond City","VA","23230","US","US/Eastern","KOFP",2020-03-31 17:54:00,49,47,83,29.62,8,"VAR",5,0.02,"Light Rain",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7042955","Source1","1",2020-05-21 16:32:18,2020-05-21 17:32:18,30.45997,-84.2281,30.45997,-84.2281,0,"At US-90/SR-10/Mahan Dr - Earlier accident.","Mahan Dr","Tallahassee","Leon","FL","32308","US","US/Eastern","KTLH",2020-05-21 16:53:00,91,91,35,29.87,10,"SW",13,0,"Partly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7100562","Source1","1",2020-06-19 11:27:01,2020-06-19 12:12:01,32.1633,-110.9863,32.1633,-110.9863,0,"At I-19 - Accident.","W Irvington Rd","Tucson","Pima","AZ","85706","US","US/Mountain","KTUS",2020-06-19 10:58:00,87,87,8,27.13,10,"CALM",0,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7158995","Source1","1",2020-04-06 15:16:48,2020-04-06 15:31:48,38.37765,-121.95377,38.37765,-121.95377,0,"At I-80 - Accident. Hard shoulder blocked.","E Monte Vista Ave","Vacaville","Solano","CA","95688","US","US/Pacific","KVCB",2020-04-06 14:53:00,58,58,53,29.77,10,"NNE",10,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6984717","Source1","1",2020-05-27 17:51:34,2020-05-27 18:36:34,32.22142,-110.8924,32.22142,-110.8924,0,"At Swan Rd - Accident.","Swan Rd","Tucson","Pima","AZ","85711","US","US/Mountain","KDMA",2020-05-27 17:45:00,99,99,7,27.06,9,"NW",15,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7016080","Source1","1",2020-05-08 10:34:40,2020-05-08 11:09:38,40.9148,-73.7829,40.9148,-73.7829,0,"At Cedar St/North Ave/Exit 16 - Accident. Hard shoulder blocked.","New England Trwy S","New Rochelle","Westchester","NY","10801","US","US/Eastern","KLGA",2020-05-08 10:51:00,53,53,32,29.83,10,"NNW",8,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7145802","Source1","1",2020-03-30 13:18:39,2020-03-30 13:48:39,47.4324,-122.62332,47.4324,-122.62332,0,"At WA-16 - Accident. Hard shoulder blocked.","SE Burley Olalla Rd","Port Orchard","Kitsap","WA","98367","US","US/Pacific","KPWT",2020-03-30 13:10:00,43,37,93,29.34,8,"SW",10,0.01,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7100660","Source1","1",2020-06-19 05:17:53,2020-06-19 05:32:53,45.47916,-122.60217,45.47916,-122.60217,0,"At OR-213/Cascade Hwy N/SE 82nd Ave - Accident.","SE Woodstock Blvd","Portland","Multnomah","OR","97206-6830","US","US/Pacific","KPDX",2020-06-19 04:53:00,58,58,87,29.96,10,"E",5,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-7016833","Source1","1",2020-05-08 07:01:45,2020-05-08 07:51:43,28.09783,-80.67262,28.09783,-80.67262,0,"At Nasa Blvd W - Accident.","Old Nasa Blvd","Melbourne","Brevard","FL","32904-2256","US","US/Eastern","KMLB",2020-05-08 06:53:00,67,67,57,30.05,10,"ESE",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7195756","Source1","1",2020-04-24 17:26:50,2020-04-24 18:01:48,36.78444,-76.2849,36.81018,-76.28021,1.797,"Between US-13/Military Hwy/Exit 2 and VA-337/Poindexter St/Exit 4 - Accident.","I-464 N","Chesapeake","Chesapeake","VA","23324","US","US/Eastern","KORF",2020-04-24 16:59:00,61,61,90,29.62,5,"NNE",16,0.04,"Light Rain",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7177228","Source1","1",2020-04-14 16:51:16,2020-04-14 17:06:16,36.76112,-121.75182,36.76112,-121.75182,0,"At Espinosa Rd - Accident.","Merritt St","Castroville","Monterey","CA","95012","US","US/Pacific","KSNS",2020-04-14 16:53:00,70,70,35,30.06,10,"WNW",14,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7151709","Source1","1",2020-04-02 18:35:26,2020-04-02 19:20:26,33.43717,-112.2383,33.43717,-112.2383,0,"At S 91st Ave - Accident.","W Buckeye Rd","Tolleson","Maricopa","AZ","85353","US","US/Mountain","KGEU",2020-04-02 18:58:00,80,80,17,28.61,10,"SW",14,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-6986942","Source1","1",2020-05-28 15:10:59,2020-05-28 15:40:59,30.43118,-91.17537,30.43118,-91.17537,0,"At McCalop St - Accident.","E Washington St","Baton Rouge","East Baton Rouge","LA","70802-6625","US","US/Central","KBTR",2020-05-28 14:53:00,89,89,39,29.88,10,"W",8,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6982257","Source1","1",2020-05-25 22:28:41,2020-05-25 23:48:39,45.52642,-122.68732,45.52642,-122.68732,0,"Ramp to NW Glisan St Westbound/NW 16th Ave Southbound - Accident.","NW Glisan St","Portland","Multnomah","OR","97209","US","US/Pacific","KPDX",2020-05-25 22:53:00,61,61,87,30.09,10,"W",5,0,"Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Day"
"A-7112008","Source1","1",2020-03-12 13:38:00,2020-03-12 15:38:00,35.69845,-78.59191,35.69845,-78.59191,0,"At New Rand Rd - Accident. Two lanes closed.","Management Way","Garner","Wake","NC","27529-3976","US","US/Eastern","KRDU",2020-03-12 13:51:00,65,65,68,29.6,10,"NNW",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7161175","Source1","1",2020-04-07 07:07:12,2020-04-07 07:22:12,37.51564,-77.18474,37.51754,-77.25697,3.961,"Between VA-106/Exit 211 and I-295/US-60/Exit 200 - Accident. Hard shoulder blocked.","I-64 W","Quinton","New Kent","VA","23141","US","US/Eastern","KRIC",2020-04-07 06:54:00,51,51,92,29.8,5,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7170999","Source1","1",2020-04-11 18:23:25,2020-04-11 19:13:23,25.77139,-80.19883,25.77139,-80.19883,0,"At SW 3rd St - Earlier accident.","I-95 N","Miami","Miami-Dade","FL","33130","US","US/Eastern","KMIA",2020-04-11 17:53:00,79,79,84,29.97,10,"E",9,0.03,"Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7061215","Source1","1",2020-06-26 15:27:37,2020-06-26 15:42:37,29.95091,-90.11608,29.95091,-90.11608,0,"At US-90/S Claiborne Ave - Accident.","S Claiborne Ave","New Orleans","Orleans","LA","70125","US","US/Pacific","KAUD",2020-06-26 15:55:00,87,87,74,30.11,10,"ESE",8,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7046273","Source1","1",2020-05-22 19:19:26,2020-05-22 20:19:26,36.16329,-86.77604,36.16329,-86.77604,0,"At Church St - Accident.","2nd Ave N","Nashville","Davidson","TN","37201-1902","US","US/Central","KBNA",2020-05-22 18:53:00,75,75,71,29.34,10,"S",7,0,"Mostly Cloudy",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7065944","Source1","1",2020-06-29 07:35:03,2020-06-29 08:10:01,28.2918,-81.5998,28.33979,-81.61571,3.454,"Between I-4/Exit 60 and US-192/Exit 6 - Accident. Hard shoulder blocked.","Daniel Webster Western Beltway N","Kissimmee","Osceola","FL","34747","US","US/Eastern","KISM",2020-06-29 07:56:00,80,80,90,29.97,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7081470","Source1","1",2020-06-11 12:04:04,2020-06-11 12:19:04,47.46377,-122.29017,47.46377,-122.29017,0,"Ramp to WA-99/International Blvd and Seattle-Tacoma Int'l Airport SB - Accident. Left lane blocked.","International Blvd","Seattle","King","WA","98188","US","US/Pacific","KSEA",2020-06-11 11:53:00,58,58,90,29.62,10,"W",7,0.04,"Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7097670","Source1","1",2020-06-18 17:13:17,2020-06-18 17:58:17,40.56195,-111.977,40.56195,-111.977,0,"At W 10400 S/W South Jordan Pkwy - Accident. Right lane blocked.","Bangerter Hwy","South Jordan","Salt Lake","UT","84095","US","US/Mountain","KU42",2020-06-18 16:54:00,71,71,31,25.77,10,"NNW",13,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7015962","Source1","1",2020-05-08 05:45:25,2020-05-08 06:00:25,40.15679,-77.61716,40.2272,-77.16022,24.603,"Between PA-4006/Amberson Rd and US-11/Carlisle Intr/Exit 226 - Earlier accident.","I-76 W","Spring Run","Franklin","PA","17262","US","US/Eastern","KHGR",2020-05-08 05:53:00,52,52,61,29.09,10,"CALM",0,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
